Model,Organism,Subsystem,Frac_RXNS,Frac_TICs
iNJ661,Mycobacterium tuberculosis H37Rv,"Glutamate and glutamin metabolism",0.0377358490566038,0.0215827338129496
iNJ661,Mycobacterium tuberculosis H37Rv,"Glycine, Serine, and Threonine Metabolism",0.0377358490566038,0.079136690647482
iNJ661,Mycobacterium tuberculosis H37Rv,"Glycolysis",0.0188679245283019,0.00719424460431655
iNJ661,Mycobacterium tuberculosis H37Rv,"Other Amino Acid Metabolism",0.0188679245283019,0.00719424460431655
iNJ661,Mycobacterium tuberculosis H37Rv,"Pantothenate and CoA Metabolism",0.0377358490566038,0.107913669064748
iNJ661,Mycobacterium tuberculosis H37Rv,"Purine and Pyrimidine Biosynthesis",0.188679245283019,0.143884892086331
iNJ661,Mycobacterium tuberculosis H37Rv,"Pyruvate Metabolism",0.0566037735849057,0.00719424460431655
iNJ661,Mycobacterium tuberculosis H37Rv,"Redox Metabolism",0.150943396226415,0.158273381294964
iNJ661,Mycobacterium tuberculosis H37Rv,"Transport",0.0566037735849057,0.0143884892086331
iNJ661,Mycobacterium tuberculosis H37Rv,"Ubiquinone Metabolism",0.0377358490566038,0.079136690647482
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Alanine, Aspartate, and Glutamate Metabolism",0.0166666666666667,0.0256410256410256
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Alternate Carbon Metabolism",0.0916666666666667,0.0641025641025641
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0166666666666667,0.0256410256410256
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Citrate cycle (TCA cycle)",0.00833333333333333,0.00641025641025641
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Cofactor and Prosthetic Group Biosynthesis",0.0166666666666667,0.00641025641025641
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Exchange",0.00833333333333333,0.0128205128205128
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Folate Biosynthesis",0.0166666666666667,0.00641025641025641
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Glycolysis and Gluconeogenesis",0.05,0.0192307692307692
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Histidine Biosynthesis",0.00833333333333333,0.0192307692307692
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Inorganic Ion Transport and Metabolism",0.025,0.128205128205128
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Membrane Lipid Metabolism",0.183333333333333,0.0705128205128205
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Nucleotide Salvage Pathway",0.0333333333333333,0.0512820512820513
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Oxidative Phosphorylation",0.00833333333333333,0.032051282051282
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Purine and Pyrimidine Biosynthesis",0.025,0.0192307692307692
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Pyruvate Metabolism",0.025,0.0192307692307692
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Transport",0.0333333333333333,0.0961538461538462
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Transport Inner Membrane",0.00833333333333333,0.0256410256410256
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Transport Outer Membrane Porin",0.383333333333333,0.307692307692308
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Transport, ABC system",0.0333333333333333,0.0576923076923077
iNRG857_1313,Escherichia coli O83:H1 str. NRG 857C,"Transport, Outer Membrane",0.00833333333333333,0.00641025641025641
iPC815,Yersinia pestis CO92,"Amino acid metabolism: Glycine, Serine and Threonine metabolism",0.0487804878048781,0.0217391304347826
iPC815,Yersinia pestis CO92,"Glycolysis and Gluconeogenesis",0.146341463414634,0.0652173913043478
iPC815,Yersinia pestis CO92,"Inorganic Ion Transport and Metabolism",0.0731707317073171,0.130434782608696
iPC815,Yersinia pestis CO92,"Methylglyoxal Metabolism",0.024390243902439,0.0217391304347826
iPC815,Yersinia pestis CO92,"Nucleotide Salvage Pathway",0.121951219512195,0.152173913043478
iPC815,Yersinia pestis CO92,"Oxidative Phosphorylation",0.024390243902439,0.0869565217391304
iPC815,Yersinia pestis CO92,"Purine and Pyrimidine Biosynthesis",0.0731707317073171,0.152173913043478
iPC815,Yersinia pestis CO92,"Pyruvate Metabolism",0.121951219512195,0.0869565217391304
iPC815,Yersinia pestis CO92,"Threonine and Lysine Metabolism",0.024390243902439,0.0217391304347826
iPC815,Yersinia pestis CO92,"Transport Outer Membrane Porin",0.292682926829268,0.195652173913043
iPC815,Yersinia pestis CO92,"Transport, ABC system",0.024390243902439,0.0217391304347826
iPC815,Yersinia pestis CO92,"Transport; Outer Membrane",0.024390243902439,0.0217391304347826
iSB619,Staphylococcus aureus subsp. aureus N315,"Citrate cycle (TCA cycle)",0.2,0.25
iSB619,Staphylococcus aureus subsp. aureus N315,"Transport",0.8,0.5
iSBO_1134,Shigella boydii Sb227,"Alanine, Aspartate, and Glutamate Metabolism",0.0227272727272727,0.0421052631578947
iSBO_1134,Shigella boydii Sb227,"Alternate Carbon Metabolism",0.0909090909090909,0.0526315789473684
iSBO_1134,Shigella boydii Sb227,"Amino acid metabolism: Phenylalanine, Tyrosine, Tryptophan biosynthesis",0.0113636363636364,0.0105263157894737
iSBO_1134,Shigella boydii Sb227,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0227272727272727,0.0421052631578947
iSBO_1134,Shigella boydii Sb227,"Cofactor and Prosthetic Group Biosynthesis",0.0227272727272727,0.0105263157894737
iSBO_1134,Shigella boydii Sb227,"Exchange",0.0113636363636364,0.0105263157894737
iSBO_1134,Shigella boydii Sb227,"Folate Biosynthesis",0.0227272727272727,0.0105263157894737
iSBO_1134,Shigella boydii Sb227,"Glycolysis and Gluconeogenesis",0.0681818181818182,0.0315789473684211
iSBO_1134,Shigella boydii Sb227,"Histidine Biosynthesis",0.0113636363636364,0.0210526315789474
iSBO_1134,Shigella boydii Sb227,"Inorganic Ion Transport and Metabolism",0.0340909090909091,0.147368421052632
iSBO_1134,Shigella boydii Sb227,"Membrane Lipid Metabolism",0.181818181818182,0.0842105263157895
iSBO_1134,Shigella boydii Sb227,"Nucleotide Salvage Pathway",0.0454545454545455,0.0631578947368421
iSBO_1134,Shigella boydii Sb227,"Oxidative Phosphorylation",0.0113636363636364,0.0210526315789474
iSBO_1134,Shigella boydii Sb227,"Purine and Pyrimidine Biosynthesis",0.0340909090909091,0.0315789473684211
iSBO_1134,Shigella boydii Sb227,"Transport",0.0454545454545455,0.105263157894737
iSBO_1134,Shigella boydii Sb227,"Transport Outer Membrane Porin",0.340909090909091,0.305263157894737
iSBO_1134,Shigella boydii Sb227,"Transport, ABC system",0.0227272727272727,0.0105263157894737
iSDY_1059,Shigella dysenteriae Sd197,"Alanine, Aspartate, and Glutamate Metabolism",0.025,0.0470588235294118
iSDY_1059,Shigella dysenteriae Sd197,"Alternate Carbon Metabolism",0.0375,0.0235294117647059
iSDY_1059,Shigella dysenteriae Sd197,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.025,0.0470588235294118
iSDY_1059,Shigella dysenteriae Sd197,"Cofactor and Prosthetic Group Biosynthesis",0.025,0.0117647058823529
iSDY_1059,Shigella dysenteriae Sd197,"Folate Biosynthesis",0.025,0.0117647058823529
iSDY_1059,Shigella dysenteriae Sd197,"Glycolysis and Gluconeogenesis",0.075,0.0352941176470588
iSDY_1059,Shigella dysenteriae Sd197,"Histidine Biosynthesis",0.0125,0.0235294117647059
iSDY_1059,Shigella dysenteriae Sd197,"Inorganic Ion Transport and Metabolism",0.0375,0.141176470588235
iSDY_1059,Shigella dysenteriae Sd197,"Membrane Lipid Metabolism",0.275,0.129411764705882
iSDY_1059,Shigella dysenteriae Sd197,"Nucleotide Salvage Pathway",0.05,0.0705882352941176
iSDY_1059,Shigella dysenteriae Sd197,"Oxidative Phosphorylation",0.0125,0.0235294117647059
iSDY_1059,Shigella dysenteriae Sd197,"Purine and Pyrimidine Biosynthesis",0.0375,0.0352941176470588
iSDY_1059,Shigella dysenteriae Sd197,"Transport",0.05,0.105882352941176
iSDY_1059,Shigella dysenteriae Sd197,"Transport Outer Membrane Porin",0.2875,0.282352941176471
iSDY_1059,Shigella dysenteriae Sd197,"Transport, ABC system",0.025,0.0117647058823529
iSFV_1184,Shigella flexneri 5 str. 8401,"Alanine, Aspartate, and Glutamate Metabolism",0.0185185185185185,0.0338983050847458
iSFV_1184,Shigella flexneri 5 str. 8401,"Alternate Carbon Metabolism",0.0833333333333333,0.0423728813559322
iSFV_1184,Shigella flexneri 5 str. 8401,"Amino acid metabolism: Phenylalanine, Tyrosine, Tryptophan biosynthesis",0.00925925925925926,0.00847457627118644
iSFV_1184,Shigella flexneri 5 str. 8401,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0185185185185185,0.0338983050847458
iSFV_1184,Shigella flexneri 5 str. 8401,"Citrate cycle (TCA cycle)",0.00925925925925926,0.00847457627118644
iSFV_1184,Shigella flexneri 5 str. 8401,"Exchange",0.0185185185185185,0.0254237288135593
iSFV_1184,Shigella flexneri 5 str. 8401,"Folate Biosynthesis",0.0185185185185185,0.00847457627118644
iSFV_1184,Shigella flexneri 5 str. 8401,"Glycolysis and Gluconeogenesis",0.0555555555555556,0.0254237288135593
iSFV_1184,Shigella flexneri 5 str. 8401,"Inorganic Ion Transport and Metabolism",0.0277777777777778,0.11864406779661
iSFV_1184,Shigella flexneri 5 str. 8401,"Membrane Lipid Metabolism",0.203703703703704,0.0932203389830508
iSFV_1184,Shigella flexneri 5 str. 8401,"Nucleotide Salvage Pathway",0.037037037037037,0.0508474576271186
iSFV_1184,Shigella flexneri 5 str. 8401,"Oxidative Phosphorylation",0.00925925925925926,0.0338983050847458
iSFV_1184,Shigella flexneri 5 str. 8401,"Purine and Pyrimidine Biosynthesis",0.0277777777777778,0.0254237288135593
iSFV_1184,Shigella flexneri 5 str. 8401,"Pyruvate Metabolism",0.0277777777777778,0.0169491525423729
iSFV_1184,Shigella flexneri 5 str. 8401,"Transport",0.037037037037037,0.101694915254237
iSFV_1184,Shigella flexneri 5 str. 8401,"Transport Inner Membrane",0.00925925925925926,0.0169491525423729
iSFV_1184,Shigella flexneri 5 str. 8401,"Transport Outer Membrane Porin",0.333333333333333,0.288135593220339
iSFV_1184,Shigella flexneri 5 str. 8401,"Transport, ABC system",0.0462962962962963,0.0508474576271186
iSFV_1184,Shigella flexneri 5 str. 8401,"Transport, Outer Membrane",0.00925925925925926,0.00847457627118644
iSF_1195,Shigella flexneri 2a str. 301,"Alanine, Aspartate, and Glutamate Metabolism",0.02,0.0363636363636364
iSF_1195,Shigella flexneri 2a str. 301,"Alternate Carbon Metabolism",0.05,0.0272727272727273
iSF_1195,Shigella flexneri 2a str. 301,"Amino acid metabolism: Phenylalanine, Tyrosine, Tryptophan biosynthesis",0.01,0.00909090909090909
iSF_1195,Shigella flexneri 2a str. 301,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.02,0.0363636363636364
iSF_1195,Shigella flexneri 2a str. 301,"Exchange",0.02,0.0272727272727273
iSF_1195,Shigella flexneri 2a str. 301,"Folate Biosynthesis",0.02,0.00909090909090909
iSF_1195,Shigella flexneri 2a str. 301,"Glycolysis and Gluconeogenesis",0.06,0.0272727272727273
iSF_1195,Shigella flexneri 2a str. 301,"Inorganic Ion Transport and Metabolism",0.03,0.127272727272727
iSF_1195,Shigella flexneri 2a str. 301,"Membrane Lipid Metabolism",0.22,0.1
iSF_1195,Shigella flexneri 2a str. 301,"Nucleotide Salvage Pathway",0.04,0.0363636363636364
iSF_1195,Shigella flexneri 2a str. 301,"Oxidative Phosphorylation",0.01,0.0181818181818182
iSF_1195,Shigella flexneri 2a str. 301,"Purine and Pyrimidine Biosynthesis",0.03,0.0272727272727273
iSF_1195,Shigella flexneri 2a str. 301,"Tranpsort, Inner Membrane",0.01,0.00909090909090909
iSF_1195,Shigella flexneri 2a str. 301,"Transport",0.04,0.109090909090909
iSF_1195,Shigella flexneri 2a str. 301,"Transport Inner Membrane",0.01,0.0181818181818182
iSF_1195,Shigella flexneri 2a str. 301,"Transport Outer Membrane Porin",0.35,0.309090909090909
iSF_1195,Shigella flexneri 2a str. 301,"Transport, ABC system",0.05,0.0545454545454545
iSF_1195,Shigella flexneri 2a str. 301,"Transport, Outer Membrane",0.01,0.00909090909090909
iSFxv_1172,Shigella flexneri 2002017,"Alternate Carbon Metabolism",0.0531914893617021,0.03
iSFxv_1172,Shigella flexneri 2002017,"Amino acid metabolism: Phenylalanine, Tyrosine, Tryptophan biosynthesis",0.0106382978723404,0.01
iSFxv_1172,Shigella flexneri 2002017,"Exchange",0.0212765957446809,0.03
iSFxv_1172,Shigella flexneri 2002017,"Folate Biosynthesis",0.0212765957446809,0.01
iSFxv_1172,Shigella flexneri 2002017,"Glycolysis and Gluconeogenesis",0.0638297872340425,0.03
iSFxv_1172,Shigella flexneri 2002017,"Inorganic Ion Transport and Metabolism",0.0319148936170213,0.14
iSFxv_1172,Shigella flexneri 2002017,"Membrane Lipid Metabolism",0.234042553191489,0.11
iSFxv_1172,Shigella flexneri 2002017,"Nucleotide Salvage Pathway",0.0425531914893617,0.04
iSFxv_1172,Shigella flexneri 2002017,"Oxidative Phosphorylation",0.0106382978723404,0.02
iSFxv_1172,Shigella flexneri 2002017,"Purine and Pyrimidine Biosynthesis",0.0319148936170213,0.03
iSFxv_1172,Shigella flexneri 2002017,"Transport",0.0425531914893617,0.12
iSFxv_1172,Shigella flexneri 2002017,"Transport Inner Membrane",0.0106382978723404,0.02
iSFxv_1172,Shigella flexneri 2002017,"Transport Outer Membrane Porin",0.361702127659574,0.33
iSFxv_1172,Shigella flexneri 2002017,"Transport, ABC system",0.0531914893617021,0.06
iSFxv_1172,Shigella flexneri 2002017,"Transport, Outer Membrane",0.0106382978723404,0.01
iSSON_1240,Shigella sonnei Ss046,"Alternate Carbon Metabolism",0.119266055045872,0.096
iSSON_1240,Shigella sonnei Ss046,"Amino acid metabolism: Phenylalanine, Tyrosine, Tryptophan biosynthesis",0.00917431192660551,0.008
iSSON_1240,Shigella sonnei Ss046,"Citrate cycle (TCA cycle)",0.00917431192660551,0.008
iSSON_1240,Shigella sonnei Ss046,"Cofactor and Prosthetic Group Biosynthesis",0.018348623853211,0.008
iSSON_1240,Shigella sonnei Ss046,"Exchange",0.018348623853211,0.024
iSSON_1240,Shigella sonnei Ss046,"Folate Biosynthesis",0.018348623853211,0.008
iSSON_1240,Shigella sonnei Ss046,"Glycolysis and Gluconeogenesis",0.055045871559633,0.024
iSSON_1240,Shigella sonnei Ss046,"Histidine Biosynthesis",0.00917431192660551,0.024
iSSON_1240,Shigella sonnei Ss046,"Inorganic Ion Transport and Metabolism",0.0275229357798165,0.112
iSSON_1240,Shigella sonnei Ss046,"Membrane Lipid Metabolism",0.201834862385321,0.088
iSSON_1240,Shigella sonnei Ss046,"Nucleotide Salvage Pathway",0.036697247706422,0.064
iSSON_1240,Shigella sonnei Ss046,"Oxidative Phosphorylation",0.00917431192660551,0.04
iSSON_1240,Shigella sonnei Ss046,"Purine and Pyrimidine Biosynthesis",0.0275229357798165,0.024
iSSON_1240,Shigella sonnei Ss046,"Pyruvate Metabolism",0.0275229357798165,0.024
iSSON_1240,Shigella sonnei Ss046,"Transport",0.036697247706422,0.08
iSSON_1240,Shigella sonnei Ss046,"Transport Inner Membrane",0.00917431192660551,0.032
iSSON_1240,Shigella sonnei Ss046,"Transport Outer Membrane Porin",0.321100917431193,0.28
iSSON_1240,Shigella sonnei Ss046,"Transport, ABC system",0.036697247706422,0.048
iSSON_1240,Shigella sonnei Ss046,"Transport, Outer Membrane",0.00917431192660551,0.008
iS_1188,Shigella flexneri 2a str. 2457T,"Alanine, Aspartate, and Glutamate Metabolism",0.0208333333333333,0.0377358490566038
iS_1188,Shigella flexneri 2a str. 2457T,"Alternate Carbon Metabolism",0.03125,0.00943396226415094
iS_1188,Shigella flexneri 2a str. 2457T,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0208333333333333,0.0377358490566038
iS_1188,Shigella flexneri 2a str. 2457T,"Exchange",0.0104166666666667,0.0188679245283019
iS_1188,Shigella flexneri 2a str. 2457T,"Folate Biosynthesis",0.0208333333333333,0.00943396226415094
iS_1188,Shigella flexneri 2a str. 2457T,"Glycolysis and Gluconeogenesis",0.0625,0.0283018867924528
iS_1188,Shigella flexneri 2a str. 2457T,"Inorganic Ion Transport and Metabolism",0.03125,0.132075471698113
iS_1188,Shigella flexneri 2a str. 2457T,"Membrane Lipid Metabolism",0.229166666666667,0.10377358490566
iS_1188,Shigella flexneri 2a str. 2457T,"Nucleotide Salvage Pathway",0.0416666666666667,0.0377358490566038
iS_1188,Shigella flexneri 2a str. 2457T,"Oxidative Phosphorylation",0.0104166666666667,0.0188679245283019
iS_1188,Shigella flexneri 2a str. 2457T,"Purine and Pyrimidine Biosynthesis",0.03125,0.0283018867924528
iS_1188,Shigella flexneri 2a str. 2457T,"Tranpsort, Inner Membrane",0.0104166666666667,0.00943396226415094
iS_1188,Shigella flexneri 2a str. 2457T,"Transport",0.0416666666666667,0.113207547169811
iS_1188,Shigella flexneri 2a str. 2457T,"Transport Inner Membrane",0.0104166666666667,0.0188679245283019
iS_1188,Shigella flexneri 2a str. 2457T,"Transport Outer Membrane Porin",0.364583333333333,0.320754716981132
iS_1188,Shigella flexneri 2a str. 2457T,"Transport, ABC system",0.0520833333333333,0.0566037735849057
iS_1188,Shigella flexneri 2a str. 2457T,"Transport, Outer Membrane",0.0104166666666667,0.00943396226415094
iSbBS512_1146,Shigella boydii CDC 3083-94,"4 hydroxyphenylacetate catabolism",0.00970873786407767,0.0316455696202532
iSbBS512_1146,Shigella boydii CDC 3083-94,"Alanine, Aspartate, and Glutamate Metabolism",0.0194174757281553,0.0253164556962025
iSbBS512_1146,Shigella boydii CDC 3083-94,"Alternate Carbon Metabolism",0.0679611650485437,0.0189873417721519
iSbBS512_1146,Shigella boydii CDC 3083-94,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0194174757281553,0.0253164556962025
iSbBS512_1146,Shigella boydii CDC 3083-94,"Citrate cycle (TCA cycle)",0.0194174757281553,0.0379746835443038
iSbBS512_1146,Shigella boydii CDC 3083-94,"Cofactor and Prosthetic Group Biosynthesis",0.029126213592233,0.0379746835443038
iSbBS512_1146,Shigella boydii CDC 3083-94,"Folate Biosynthesis",0.0194174757281553,0.00632911392405063
iSbBS512_1146,Shigella boydii CDC 3083-94,"Glycolysis and Gluconeogenesis",0.058252427184466,0.0189873417721519
iSbBS512_1146,Shigella boydii CDC 3083-94,"Inorganic Ion Transport and Metabolism",0.029126213592233,0.10126582278481
iSbBS512_1146,Shigella boydii CDC 3083-94,"Membrane Lipid Metabolism",0.271844660194175,0.19620253164557
iSbBS512_1146,Shigella boydii CDC 3083-94,"Nucleotide Salvage Pathway",0.0388349514563107,0.0379746835443038
iSbBS512_1146,Shigella boydii CDC 3083-94,"Oxidative Phosphorylation",0.00970873786407767,0.0253164556962025
iSbBS512_1146,Shigella boydii CDC 3083-94,"Purine and Pyrimidine Biosynthesis",0.029126213592233,0.0189873417721519
iSbBS512_1146,Shigella boydii CDC 3083-94,"Pyruvate Metabolism",0.029126213592233,0.0126582278481013
iSbBS512_1146,Shigella boydii CDC 3083-94,"Transport",0.029126213592233,0.0632911392405063
iSbBS512_1146,Shigella boydii CDC 3083-94,"Transport Outer Membrane Porin",0.281553398058252,0.19620253164557
iSbBS512_1146,Shigella boydii CDC 3083-94,"Transport, ABC system",0.0388349514563107,0.0126582278481013
iUMN146_1321,Escherichia coli UM146,"Alanine, Aspartate, and Glutamate Metabolism",0.0161290322580645,0.0222222222222222
iUMN146_1321,Escherichia coli UM146,"Alternate Carbon Metabolism",0.0806451612903226,0.0333333333333333
iUMN146_1321,Escherichia coli UM146,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0161290322580645,0.0222222222222222
iUMN146_1321,Escherichia coli UM146,"Citrate cycle (TCA cycle)",0.0161290322580645,0.0333333333333333
iUMN146_1321,Escherichia coli UM146,"Cofactor and Prosthetic Group Biosynthesis",0.0241935483870968,0.0333333333333333
iUMN146_1321,Escherichia coli UM146,"Exchange",0.00806451612903226,0.0111111111111111
iUMN146_1321,Escherichia coli UM146,"Folate Biosynthesis",0.0161290322580645,0.00555555555555556
iUMN146_1321,Escherichia coli UM146,"Glycolysis and Gluconeogenesis",0.0483870967741935,0.0166666666666667
iUMN146_1321,Escherichia coli UM146,"Histidine Biosynthesis",0.00806451612903226,0.0166666666666667
iUMN146_1321,Escherichia coli UM146,"Inorganic Ion Transport and Metabolism",0.0241935483870968,0.111111111111111
iUMN146_1321,Escherichia coli UM146,"Membrane Lipid Metabolism",0.225806451612903,0.144444444444444
iUMN146_1321,Escherichia coli UM146,"Nucleotide Salvage Pathway",0.032258064516129,0.0444444444444444
iUMN146_1321,Escherichia coli UM146,"Oxidative Phosphorylation",0.00806451612903226,0.0277777777777778
iUMN146_1321,Escherichia coli UM146,"Purine and Pyrimidine Biosynthesis",0.0241935483870968,0.0166666666666667
iUMN146_1321,Escherichia coli UM146,"Pyruvate Metabolism",0.0241935483870968,0.0166666666666667
iUMN146_1321,Escherichia coli UM146,"Transport",0.032258064516129,0.0833333333333333
iUMN146_1321,Escherichia coli UM146,"Transport Outer Membrane Porin",0.362903225806452,0.244444444444444
iUMN146_1321,Escherichia coli UM146,"Transport, ABC system",0.0241935483870968,0.0277777777777778
iUMN146_1321,Escherichia coli UM146,"Transport, Outer Membrane",0.00806451612903226,0.00555555555555556
iUMNK88_1353,Escherichia coli UMNK88,"Alanine, Aspartate, and Glutamate Metabolism",0.0172413793103448,0.0285714285714286
iUMNK88_1353,Escherichia coli UMNK88,"Alternate Carbon Metabolism",0.0862068965517241,0.0428571428571429
iUMNK88_1353,Escherichia coli UMNK88,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0172413793103448,0.0285714285714286
iUMNK88_1353,Escherichia coli UMNK88,"Citrate cycle (TCA cycle)",0.00862068965517241,0.00714285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Cofactor and Prosthetic Group Biosynthesis",0.0172413793103448,0.00714285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Exchange",0.00862068965517241,0.0142857142857143
iUMNK88_1353,Escherichia coli UMNK88,"Folate Biosynthesis",0.0172413793103448,0.00714285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Glycolysis and Gluconeogenesis",0.0517241379310345,0.0214285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Histidine Biosynthesis",0.00862068965517241,0.0214285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Inorganic Ion Transport and Metabolism",0.0258620689655172,0.142857142857143
iUMNK88_1353,Escherichia coli UMNK88,"Membrane Lipid Metabolism",0.189655172413793,0.0785714285714286
iUMNK88_1353,Escherichia coli UMNK88,"Nucleotide Salvage Pathway",0.0344827586206897,0.0571428571428571
iUMNK88_1353,Escherichia coli UMNK88,"Oxidative Phosphorylation",0.00862068965517241,0.0357142857142857
iUMNK88_1353,Escherichia coli UMNK88,"Purine and Pyrimidine Biosynthesis",0.0258620689655172,0.0214285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Pyruvate Metabolism",0.0258620689655172,0.0214285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Transport",0.0344827586206897,0.107142857142857
iUMNK88_1353,Escherichia coli UMNK88,"Transport Outer Membrane Porin",0.387931034482759,0.314285714285714
iUMNK88_1353,Escherichia coli UMNK88,"Transport, ABC system",0.0258620689655172,0.0357142857142857
iUMNK88_1353,Escherichia coli UMNK88,"Transport, Outer Membrane",0.00862068965517241,0.00714285714285714
iUTI89_1310,Escherichia coli UTI89,"Alanine, Aspartate, and Glutamate Metabolism",0.0172413793103448,0.0285714285714286
iUTI89_1310,Escherichia coli UTI89,"Alternate Carbon Metabolism",0.0862068965517241,0.0428571428571429
iUTI89_1310,Escherichia coli UTI89,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0172413793103448,0.0285714285714286
iUTI89_1310,Escherichia coli UTI89,"Citrate cycle (TCA cycle)",0.00862068965517241,0.00714285714285714
iUTI89_1310,Escherichia coli UTI89,"Cofactor and Prosthetic Group Biosynthesis",0.0172413793103448,0.00714285714285714
iUTI89_1310,Escherichia coli UTI89,"Exchange",0.00862068965517241,0.0142857142857143
iUTI89_1310,Escherichia coli UTI89,"Folate Biosynthesis",0.0172413793103448,0.00714285714285714
iUTI89_1310,Escherichia coli UTI89,"Glycolysis and Gluconeogenesis",0.0517241379310345,0.0214285714285714
iUTI89_1310,Escherichia coli UTI89,"Histidine Biosynthesis",0.00862068965517241,0.0214285714285714
iUTI89_1310,Escherichia coli UTI89,"Inorganic Ion Transport and Metabolism",0.0258620689655172,0.142857142857143
iUTI89_1310,Escherichia coli UTI89,"Membrane Lipid Metabolism",0.189655172413793,0.0785714285714286
iUTI89_1310,Escherichia coli UTI89,"Nucleotide Salvage Pathway",0.0344827586206897,0.0571428571428571
iUTI89_1310,Escherichia coli UTI89,"Oxidative Phosphorylation",0.00862068965517241,0.0357142857142857
iUTI89_1310,Escherichia coli UTI89,"Purine and Pyrimidine Biosynthesis",0.0258620689655172,0.0214285714285714
iUTI89_1310,Escherichia coli UTI89,"Pyruvate Metabolism",0.0258620689655172,0.0214285714285714
iUTI89_1310,Escherichia coli UTI89,"Transport",0.0344827586206897,0.107142857142857
iUTI89_1310,Escherichia coli UTI89,"Transport Outer Membrane Porin",0.387931034482759,0.314285714285714
iUTI89_1310,Escherichia coli UTI89,"Transport, ABC system",0.0258620689655172,0.0357142857142857
iUTI89_1310,Escherichia coli UTI89,"Transport, Outer Membrane",0.00862068965517241,0.00714285714285714
iWFL_1372,Escherichia coli W,"Alanine, Aspartate, and Glutamate Metabolism",0.0175438596491228,0.0283687943262411
iWFL_1372,Escherichia coli W,"Alternate Carbon Metabolism",0.105263157894737,0.0567375886524823
iWFL_1372,Escherichia coli W,"Amino acid metabolism: Phenylalanine, Tyrosine, Tryptophan biosynthesis",0.0087719298245614,0.00709219858156028
iWFL_1372,Escherichia coli W,"Amino acid metabolism: Valine, Leucine and Isoleucine biosynthesis",0.0175438596491228,0.0283687943262411
iWFL_1372,Escherichia coli W,"Citrate cycle (TCA cycle)",0.0087719298245614,0.00709219858156028
iWFL_1372,Escherichia coli W,"Cofactor and Prosthetic Group Biosynthesis",0.0175438596491228,0.00709219858156028
iWFL_1372,Escherichia coli W,"Exchange",0.0175438596491228,0.0212765957446809
iWFL_1372,Escherichia coli W,"Folate Biosynthesis",0.0175438596491228,0.00709219858156028
iWFL_1372,Escherichia coli W,"Glycolysis and Gluconeogenesis",0.0526315789473684,0.0212765957446809
iWFL_1372,Escherichia coli W,"Histidine Biosynthesis",0.0087719298245614,0.0212765957446809
iWFL_1372,Escherichia coli W,"Inorganic Ion Transport and Metabolism",0.0263157894736842,0.141843971631206
iWFL_1372,Escherichia coli W,"Membrane Lipid Metabolism",0.192982456140351,0.0780141843971631
iWFL_1372,Escherichia coli W,"Nucleotide Salvage Pathway",0.0350877192982456,0.0567375886524823
iWFL_1372,Escherichia coli W,"Oxidative Phosphorylation",0.0087719298245614,0.0354609929078014
iWFL_1372,Escherichia coli W,"Purine and Pyrimidine Biosynthesis",0.0263157894736842,0.0212765957446809
iWFL_1372,Escherichia coli W,"Pyruvate Metabolism",0.0263157894736842,0.0212765957446809
